YYYY MM DD hh mm WS_mean_10_mean Rad_mean 
    Height 10 0 
    Units m/s W/m2 
2011 02 14 05 45 1.2317E+00 -4.8580E+00 
2011 02 14 05 55 1.3104E+00 -4.8580E+00 
2011 02 14 06 05 1.7042E+00 -4.8580E+00 
2011 02 14 06 15 1.8617E+00 -4.8580E+00 
2011 02 14 06 25 1.9405E+00 -4.8580E+00 
2011 02 14 06 35 1.3892E+00 -4.8580E+00 
2011 02 14 06 45 1.7830E+00 -4.8580E+00 
2011 02 14 06 55 1.6255E+00 -4.8580E+00 
2011 02 14 07 05 1.7042E+00 -4.8580E+00 
2011 02 14 07 15 1.3892E+00 -4.8580E+00 
2011 02 14 07 25 1.9405E+00 -4.8580E+00 
2011 02 14 07 35 1.7830E+00 -4.8580E+00 
2011 02 14 07 45 1.4680E+00 -4.8580E+00 
2011 02 14 07 55 2.1767E+00 -4.8580E+00 
2011 02 14 08 05 2.0980E+00 -4.8580E+00 
2011 02 14 08 15 1.7830E+00 -4.8580E+00 
2011 02 14 08 25 1.5467E+00 -4.8580E+00 
2011 02 14 08 35 2.0192E+00 6.4000E-02 
2011 02 14 08 45 2.9642E+00 6.4000E-02 
2011 02 14 08 55 2.2555E+00 4.9860E+00 
2011 02 14 09 05 2.1767E+00 4.9860E+00 
2011 02 14 09 15 2.0192E+00 9.9080E+00 
2011 02 14 09 25 2.0192E+00 1.4830E+01 
2011 02 14 09 35 2.4917E+00 2.4674E+01 
2011 02 14 09 45 2.4917E+00 2.4674E+01 
2011 02 14 09 55 1.9405E+00 1.9752E+01 
2011 02 14 10 05 2.1767E+00 2.9596E+01 
2011 02 14 10 15 2.4917E+00 2.9596E+01 
2011 02 14 10 25 1.8617E+00 2.9596E+01 
2011 02 14 10 35 1.7830E+00 3.4518E+01 
2011 02 14 10 45 2.5705E+00 2.4674E+01 
2011 02 14 10 55 2.4130E+00 1.9752E+01 
2011 02 14 11 05 2.0192E+00 1.9752E+01 
2011 02 14 11 15 1.4680E+00 1.4830E+01 
2011 02 14 11 25 1.2317E+00 1.4830E+01 
2011 02 14 11 35 1.9405E+00 1.9752E+01 
2011 02 14 11 45 1.3892E+00 1.9752E+01 
2011 02 14 11 55 9.9550E-01 3.9440E+01 
2011 02 14 12 05 6.0170E-01 2.9596E+01 
2011 02 14 12 15 1.1530E+00 1.9752E+01 
2011 02 14 12 25 2.2555E+00 2.4674E+01 
2011 02 14 12 35 2.0192E+00 2.9596E+01 
2011 02 14 12 45 1.3892E+00 1.9752E+01 
2011 02 14 12 55 1.3892E+00 2.9596E+01 
2011 02 14 13 05 1.3892E+00 2.4674E+01 
2011 02 14 13 15 1.3104E+00 1.4830E+01 
2011 02 14 13 25 2.6492E+00 2.4674E+01 
2011 02 14 13 35 2.3342E+00 6.8972E+01 
2011 02 14 13 45 2.4130E+00 7.8816E+01 
2011 02 14 13 55 2.3342E+00 3.4518E+01 
2011 02 14 14 05 1.6255E+00 3.9440E+01 
2011 02 14 14 15 3.5942E+00 3.4518E+01 
2011 02 14 14 25 2.8855E+00 4.9284E+01 
2011 02 14 14 35 3.2792E+00 4.4362E+01 
2011 02 14 14 45 3.2792E+00 3.9440E+01 
2011 02 14 14 55 3.7517E+00 3.9440E+01 
2011 02 14 15 05 3.1217E+00 4.4362E+01 
2011 02 14 15 15 3.2792E+00 4.9284E+01 
2011 02 14 15 25 2.4130E+00 3.9440E+01 
2011 02 14 15 35 2.1767E+00 2.4674E+01 
2011 02 14 15 45 2.0192E+00 9.9080E+00 
2011 02 14 15 55 1.7042E+00 4.9860E+00 
2011 02 14 16 05 1.6255E+00 4.9860E+00 
2011 02 14 16 15 1.3104E+00 9.9080E+00 
2011 02 14 16 25 9.1670E-01 4.9860E+00 
2011 02 14 16 35 6.0170E-01 6.4000E-02 
2011 02 14 16 45 1.0742E+00 6.4000E-02 
2011 02 14 16 55 1.4680E+00 6.4000E-02 
2011 02 14 17 05 1.5467E+00 -4.8580E+00 
2011 02 14 17 15 1.4680E+00 -4.8580E+00 
2011 02 14 17 25 1.5467E+00 -4.8580E+00 
2011 02 14 17 35 1.8617E+00 -4.8580E+00 
2011 02 14 17 45 1.8617E+00 -4.8580E+00 
2011 02 14 17 55 1.5467E+00 6.4000E-02 
2011 02 14 18 05 1.3104E+00 -9.7800E+00 
2011 02 14 18 15 1.3892E+00 -4.8580E+00 
2011 02 14 18 25 1.3104E+00 -4.8580E+00 
2011 02 14 18 35 1.7830E+00 -4.8580E+00 
2011 02 14 18 45 1.4680E+00 -4.8580E+00 
2011 02 14 18 55 1.1530E+00 -4.8580E+00 
2011 02 14 19 05 9.1670E-01 -4.8580E+00 
2011 02 14 19 15 9.9550E-01 -4.8580E+00 
2011 02 14 19 25 8.3800E-01 -4.8580E+00 
2011 02 14 19 35 1.2317E+00 -4.8580E+00 
2011 02 14 19 45 1.3104E+00 -4.8580E+00 
2011 02 14 19 55 1.3892E+00 -4.8580E+00 
2011 02 14 20 05 1.1530E+00 -4.8580E+00 
2011 02 14 20 15 1.7042E+00 -4.8580E+00 
2011 02 14 20 25 1.7042E+00 6.4000E-02 
2011 02 14 20 35 1.3104E+00 -4.8580E+00 
2011 02 14 20 45 1.4680E+00 -4.8580E+00 
2011 02 14 20 55 1.6255E+00 -4.8580E+00 
2011 02 14 21 05 1.7042E+00 -4.8580E+00 
2011 02 14 21 15 1.7042E+00 -4.8580E+00 
2011 02 14 21 25 1.6255E+00 -9.7800E+00 
2011 02 14 21 35 2.0192E+00 -9.7800E+00 
2011 02 14 21 45 1.7830E+00 -4.8580E+00 
2011 02 14 21 55 1.4680E+00 -4.8580E+00 
2011 02 14 22 05 1.5467E+00 -4.8580E+00 
2011 02 14 22 15 2.0980E+00 -4.8580E+00 
2011 02 14 22 25 2.1767E+00 -4.8580E+00 
2011 02 14 22 35 2.6492E+00 -4.8580E+00 
2011 02 14 22 45 2.6492E+00 -4.8580E+00 
2011 02 14 22 55 2.8067E+00 -9.7800E+00 
2011 02 14 23 05 2.0192E+00 -9.7800E+00 
2011 02 14 23 15 2.4130E+00 -4.8580E+00 
2011 02 14 23 25 1.9405E+00 -4.8580E+00 
2011 02 14 23 35 1.8617E+00 -4.8580E+00 
2011 02 14 23 45 1.5467E+00 -4.8580E+00 
2011 02 14 23 55 1.8617E+00 -9.7800E+00 
2011 02 15 00 05 1.9405E+00 -4.8580E+00 
2011 02 15 00 15 1.7830E+00 -4.8580E+00 
2011 02 15 00 25 2.0192E+00 -4.8580E+00 
2011 02 15 00 35 2.0192E+00 -9.7800E+00 
2011 02 15 00 45 1.0742E+00 -4.8580E+00 
2011 02 15 00 55 1.7830E+00 6.4000E-02 
2011 02 15 01 05 2.0980E+00 -4.8580E+00 
2011 02 15 01 15 2.8067E+00 -9.7800E+00 
2011 02 15 01 25 2.8855E+00 -4.8580E+00 
2011 02 15 01 35 3.5155E+00 -4.8580E+00 
2011 02 15 01 45 3.2792E+00 -4.8580E+00 
2011 02 15 01 55 2.6492E+00 -4.8580E+00 
2011 02 15 02 05 3.2005E+00 -4.8580E+00 
2011 02 15 02 15 2.2555E+00 -4.8580E+00 
2011 02 15 02 25 1.8617E+00 -4.8580E+00 
2011 02 15 02 35 1.9405E+00 -4.8580E+00 
2011 02 15 02 45 2.4917E+00 -4.8580E+00 
2011 02 15 02 55 2.6492E+00 -4.8580E+00 
2011 02 15 03 05 4.1455E+00 -4.8580E+00 
2011 02 15 03 15 3.2005E+00 -4.8580E+00 
2011 02 15 03 25 2.1767E+00 -9.7800E+00 
2011 02 15 03 35 2.2555E+00 -4.8580E+00 
2011 02 15 03 45 2.4130E+00 -4.8580E+00 
2011 02 15 03 55 3.1217E+00 -4.8580E+00 
2011 02 15 04 05 3.3580E+00 -4.8580E+00 
2011 02 15 04 15 2.2555E+00 -9.7800E+00 
2011 02 15 04 25 2.0192E+00 -9.7800E+00 
2011 02 15 04 35 2.6492E+00 -4.8580E+00 
2011 02 15 04 45 2.4130E+00 -4.8580E+00 
2011 02 15 04 55 2.2555E+00 -4.8580E+00 
2011 02 15 05 05 2.3342E+00 -4.8580E+00 
2011 02 15 05 15 2.7280E+00 -4.8580E+00 
2011 02 15 05 25 1.8617E+00 -9.7800E+00 
2011 02 15 05 35 3.5942E+00 -4.8580E+00 
2011 02 15 05 45 3.5942E+00 -4.8580E+00 
2011 02 15 05 55 2.3342E+00 -9.7800E+00 
2011 02 15 06 05 2.8855E+00 -4.8580E+00 
2011 02 15 06 15 2.4130E+00 -4.8580E+00 
2011 02 15 06 25 2.1767E+00 -9.7800E+00 
2011 02 15 06 35 2.4917E+00 -4.8580E+00 
2011 02 15 06 45 4.4605E+00 -4.8580E+00 
2011 02 15 06 55 3.9092E+00 -4.8580E+00 
2011 02 15 07 05 3.7517E+00 -4.8580E+00 
2011 02 15 07 15 2.8855E+00 -4.8580E+00 
2011 02 15 07 25 2.4917E+00 -4.8580E+00 
2011 02 15 07 35 2.4130E+00 -4.8580E+00 
2011 02 15 07 45 3.4367E+00 -4.8580E+00 
2011 02 15 07 55 2.2555E+00 -9.7800E+00 
2011 02 15 08 05 2.0192E+00 -4.8580E+00 
2011 02 15 08 15 2.4130E+00 -4.8580E+00 
2011 02 15 08 25 2.5705E+00 -4.8580E+00 
2011 02 15 08 35 3.1217E+00 6.4000E-02 
2011 02 15 08 45 2.4130E+00 6.4000E-02 
2011 02 15 08 55 2.5705E+00 6.4000E-02 
2011 02 15 09 05 2.0980E+00 4.9860E+00 
2011 02 15 09 15 2.6492E+00 9.9080E+00 
2011 02 15 09 25 2.8067E+00 3.4518E+01 
2011 02 15 09 35 3.2005E+00 4.9284E+01 
2011 02 15 09 45 3.2005E+00 4.9284E+01 
2011 02 15 09 55 2.8067E+00 4.9284E+01 
2011 02 15 10 05 3.5942E+00 4.9284E+01 
2011 02 15 10 15 3.2792E+00 5.9128E+01 
2011 02 15 10 25 3.2792E+00 5.9128E+01 
2011 02 15 10 35 3.3580E+00 5.4206E+01 
2011 02 15 10 45 3.2792E+00 4.9284E+01 
2011 02 15 10 55 3.6730E+00 4.9284E+01 
2011 02 15 11 05 3.3580E+00 4.9284E+01 
2011 02 15 11 15 3.6730E+00 5.4206E+01 
2011 02 15 11 25 3.6730E+00 5.4206E+01 
2011 02 15 11 35 3.5155E+00 5.9128E+01 
2011 02 15 11 45 2.9642E+00 5.4206E+01 
2011 02 15 11 55 3.3580E+00 5.9128E+01 
2011 02 15 12 05 3.5942E+00 6.8972E+01 
2011 02 15 12 15 3.9092E+00 6.4050E+01 
2011 02 15 12 25 3.7517E+00 6.8972E+01 
2011 02 15 12 35 3.3580E+00 1.3788E+02 
2011 02 15 12 45 4.0667E+00 1.1327E+02 
2011 02 15 12 55 3.9880E+00 1.0343E+02 
2011 02 15 13 05 4.3817E+00 8.3738E+01 
2011 02 15 13 15 4.5392E+00 7.3894E+01 
2011 02 15 13 25 3.9092E+00 7.8816E+01 
2011 02 15 13 35 4.5392E+00 5.4206E+01 
2011 02 15 13 45 4.4605E+00 8.3738E+01 
2011 02 15 13 55 4.0667E+00 7.3894E+01 
2011 02 15 14 05 4.0667E+00 3.4518E+01 
2011 02 15 14 15 3.8305E+00 4.4362E+01 
2011 02 15 14 25 3.9880E+00 5.9128E+01 
2011 02 15 14 35 4.1455E+00 7.3894E+01 
2011 02 15 14 45 3.7517E+00 3.9440E+01 
2011 02 15 14 55 3.5155E+00 3.9440E+01 
2011 02 15 15 05 3.5155E+00 3.9440E+01 
2011 02 15 15 15 3.4367E+00 4.9284E+01 
2011 02 15 15 25 3.8305E+00 2.9596E+01 
2011 02 15 15 35 3.5155E+00 1.9752E+01 
2011 02 15 15 45 3.6730E+00 2.9596E+01 
2011 02 15 15 55 3.2792E+00 1.9752E+01 
2011 02 15 16 05 2.5705E+00 4.9860E+00 
2011 02 15 16 15 2.5705E+00 6.4000E-02 
2011 02 15 16 25 1.5467E+00 6.4000E-02 
2011 02 15 16 35 2.8067E+00 6.4000E-02 
2011 02 15 16 45 3.4367E+00 -4.8580E+00 
2011 02 15 16 55 2.8067E+00 -4.8580E+00 
2011 02 15 17 05 3.4367E+00 -4.8580E+00 
2011 02 15 17 15 3.6730E+00 -4.8580E+00 
2011 02 15 17 25 3.9880E+00 -4.8580E+00 
2011 02 15 17 35 3.9092E+00 -4.8580E+00 
2011 02 15 17 45 3.9880E+00 -4.8580E+00 
2011 02 15 17 55 3.6730E+00 -9.7800E+00 
2011 02 15 18 05 3.3580E+00 -4.8580E+00 
2011 02 15 18 15 3.5942E+00 -4.8580E+00 
2011 02 15 18 25 3.7517E+00 -4.8580E+00 
2011 02 15 18 35 3.9092E+00 -4.8580E+00 
2011 02 15 18 45 3.9092E+00 -9.7800E+00 
2011 02 15 18 55 4.6180E+00 -4.8580E+00 
2011 02 15 19 05 5.2480E+00 -4.8580E+00 
2011 02 15 19 15 5.2480E+00 -4.8580E+00 
2011 02 15 19 25 5.4055E+00 -4.8580E+00 
2011 02 15 19 35 6.3505E+00 -9.7800E+00 
2011 02 15 19 45 5.4055E+00 -9.7800E+00 
2011 02 15 19 55 5.0905E+00 -4.8580E+00 
2011 02 15 20 05 5.5630E+00 -4.8580E+00 
2011 02 15 20 15 5.3267E+00 -4.8580E+00 
2011 02 15 20 25 5.7204E+00 -4.8580E+00 
2011 02 15 20 35 5.5630E+00 -4.8580E+00 
2011 02 15 20 45 5.7204E+00 -4.8580E+00 
2011 02 15 20 55 5.9567E+00 -4.8580E+00 
2011 02 15 21 05 5.8780E+00 -9.7800E+00 
2011 02 15 21 15 6.0355E+00 -9.7800E+00 
2011 02 15 21 25 5.5630E+00 -9.7800E+00 
2011 02 15 21 35 4.8542E+00 -4.8580E+00 
2011 02 15 21 45 4.8542E+00 -4.8580E+00 
2011 02 15 21 55 5.6417E+00 -9.7800E+00 
2011 02 15 22 05 5.7992E+00 -4.8580E+00 
2011 02 15 22 15 5.8780E+00 -4.8580E+00 
2011 02 15 22 25 5.9567E+00 -9.7800E+00 
2011 02 15 22 35 5.5630E+00 -4.8580E+00 
2011 02 15 22 45 4.6967E+00 -4.8580E+00 
2011 02 15 22 55 4.3030E+00 -4.8580E+00 
2011 02 15 23 05 4.1455E+00 -4.8580E+00 
2011 02 15 23 15 4.3817E+00 -4.8580E+00 
2011 02 15 23 25 4.6180E+00 -4.8580E+00 
2011 02 15 23 35 4.6967E+00 -4.8580E+00 
2011 02 15 23 45 5.8780E+00 -4.8580E+00 
2011 02 15 23 55 6.2717E+00 -4.8580E+00 
2011 02 16 00 05 5.4055E+00 -4.8580E+00 
2011 02 16 00 15 5.0905E+00 -4.8580E+00 
2011 02 16 00 25 5.6417E+00 -4.8580E+00 
2011 02 16 00 35 5.0117E+00 -4.8580E+00 
2011 02 16 00 45 4.7755E+00 -4.8580E+00 
2011 02 16 00 55 4.8542E+00 -4.8580E+00 
2011 02 16 01 05 4.6967E+00 -4.8580E+00 
2011 02 16 01 15 4.9330E+00 -4.8580E+00 
2011 02 16 01 25 4.5392E+00 -9.7800E+00 
2011 02 16 01 35 3.8305E+00 -4.8580E+00 
2011 02 16 01 45 3.8305E+00 -4.8580E+00 
2011 02 16 01 55 3.0430E+00 -4.8580E+00 
2011 02 16 02 05 2.5705E+00 -4.8580E+00 
2011 02 16 02 15 2.0192E+00 -4.8580E+00 
2011 02 16 02 25 2.4130E+00 -4.8580E+00 
2011 02 16 02 35 2.4917E+00 -9.7800E+00 
2011 02 16 02 45 1.8617E+00 -4.8580E+00 
2011 02 16 02 55 2.7280E+00 -4.8580E+00 
2011 02 16 03 05 2.9642E+00 -9.7800E+00 
2011 02 16 03 15 3.3580E+00 -9.7800E+00 
2011 02 16 03 25 3.5942E+00 -4.8580E+00 
2011 02 16 03 35 3.0430E+00 -4.8580E+00 
2011 02 16 03 45 2.9642E+00 -9.7800E+00 
2011 02 16 03 55 2.1767E+00 -9.7800E+00 
2011 02 16 04 05 1.3892E+00 -9.7800E+00 
2011 02 16 04 15 1.7042E+00 -9.7800E+00 
2011 02 16 04 25 1.7042E+00 -9.7800E+00 
2011 02 16 04 35 9.9550E-01 -9.7800E+00 
2011 02 16 04 45 1.3104E+00 -9.7800E+00 
2011 02 16 04 55 1.3892E+00 -9.7800E+00 
2011 02 16 05 05 1.4680E+00 -9.7800E+00 
2011 02 16 05 15 1.3104E+00 -9.7800E+00 
2011 02 16 05 25 1.1530E+00 -9.7800E+00 
2011 02 16 05 35 9.1670E-01 -9.7800E+00 
2011 02 16 05 45 1.6255E+00 -4.8580E+00 
2011 02 16 05 55 1.1530E+00 -4.8580E+00 
2011 02 16 06 05 1.5467E+00 -4.8580E+00 
2011 02 16 06 15 1.1530E+00 -4.8580E+00 
2011 02 16 06 25 1.8617E+00 -4.8580E+00 
2011 02 16 06 35 2.4130E+00 -4.8580E+00 
2011 02 16 06 45 1.7042E+00 -9.7800E+00 
2011 02 16 06 55 9.9550E-01 -9.7800E+00 
2011 02 16 07 05 1.7042E+00 -4.8580E+00 
2011 02 16 07 15 1.4680E+00 -4.8580E+00 
2011 02 16 07 25 1.7042E+00 -9.7800E+00 
2011 02 16 07 35 1.0742E+00 -9.7800E+00 
2011 02 16 07 45 2.0192E+00 -4.8580E+00 
2011 02 16 07 55 2.6492E+00 -1.4702E+01 
2011 02 16 08 05 4.6180E+00 -9.7800E+00 
2011 02 16 08 15 4.2242E+00 -4.8580E+00 
2011 02 16 08 25 4.4605E+00 -4.8580E+00 
2011 02 16 08 35 4.1455E+00 -4.8580E+00 
2011 02 16 08 45 5.4842E+00 -4.8580E+00 
2011 02 16 08 55 5.2480E+00 -4.8580E+00 
2011 02 16 09 05 5.0905E+00 9.9080E+00 
2011 02 16 09 15 6.7442E+00 9.9080E+00 
2011 02 16 09 25 7.3742E+00 1.4830E+01 
2011 02 16 09 35 5.9567E+00 1.9752E+01 
2011 02 16 09 45 5.5630E+00 2.4674E+01 
2011 02 16 09 55 4.6180E+00 2.4674E+01 
2011 02 16 10 05 5.3267E+00 4.9284E+01 
2011 02 16 10 15 5.5630E+00 1.1327E+02 
2011 02 16 10 25 5.7204E+00 9.8504E+01 
2011 02 16 10 35 5.4055E+00 1.3296E+02 
2011 02 16 10 45 5.3267E+00 1.6249E+02 
2011 02 16 10 55 5.1692E+00 1.7233E+02 
2011 02 16 11 05 5.4055E+00 1.8218E+02 
2011 02 16 11 15 4.6967E+00 1.5265E+02 
2011 02 16 11 25 3.5942E+00 2.0187E+02 
2011 02 16 11 35 3.1217E+00 2.1171E+02 
2011 02 16 11 45 2.0192E+00 2.2648E+02 
2011 02 16 11 55 3.6730E+00 2.2648E+02 
2011 02 16 12 05 4.6180E+00 2.4616E+02 
2011 02 16 12 15 5.4842E+00 1.0343E+02 
2011 02 16 12 25 5.1692E+00 9.3582E+01 
2011 02 16 12 35 6.0355E+00 3.1507E+02 
2011 02 16 12 45 4.2242E+00 2.4616E+02 
2011 02 16 12 55 4.6180E+00 1.3788E+02 
2011 02 16 13 05 5.0117E+00 1.0343E+02 
2011 02 16 13 15 4.9330E+00 1.8218E+02 
2011 02 16 13 25 4.3817E+00 2.4616E+02 
2011 02 16 13 35 4.7755E+00 1.1327E+02 
2011 02 16 13 45 5.2480E+00 1.3296E+02 
2011 02 16 13 55 4.9330E+00 1.7726E+02 
2011 02 16 14 05 4.9330E+00 3.1507E+02 
2011 02 16 14 15 4.3030E+00 2.5109E+02 
2011 02 16 14 25 4.6967E+00 1.4280E+02 
2011 02 16 14 35 5.0905E+00 1.2311E+02 
2011 02 16 14 45 5.7992E+00 5.4206E+01 
2011 02 16 14 55 6.4292E+00 5.4206E+01 
2011 02 16 15 05 7.2955E+00 5.4206E+01 
2011 02 16 15 15 8.2404E+00 3.9440E+01 
2011 02 16 15 25 9.4217E+00 3.4518E+01 
2011 02 16 15 35 9.0280E+00 4.4362E+01 
2011 02 16 15 45 8.9492E+00 3.4518E+01 
2011 02 16 15 55 8.4767E+00 2.9596E+01 
2011 02 16 16 05 8.4767E+00 2.4674E+01 
2011 02 16 16 15 8.6342E+00 1.9752E+01 
2011 02 16 16 25 8.3980E+00 1.9752E+01 
2011 02 16 16 35 8.1617E+00 9.9080E+00 
2011 02 16 16 45 7.8467E+00 4.9860E+00 
2011 02 16 16 55 7.6105E+00 6.4000E-02 
2011 02 16 17 05 7.8467E+00 6.4000E-02 
2011 02 16 17 15 8.1617E+00 -4.8580E+00 
2011 02 16 17 25 7.0592E+00 -4.8580E+00 
2011 02 16 17 35 6.2717E+00 -9.7800E+00 
2011 02 16 17 45 5.9567E+00 6.4000E-02 
2011 02 16 17 55 6.0355E+00 -9.7800E+00 
2011 02 16 18 05 6.2717E+00 -4.8580E+00 
2011 02 16 18 15 5.9567E+00 -1.9624E+01 
2011 02 16 18 25 5.9567E+00 -9.7800E+00 
2011 02 16 18 35 5.1692E+00 6.4000E-02 
2011 02 16 18 45 5.4055E+00 -4.8580E+00 
2011 02 16 18 55 4.3030E+00 -4.8580E+00 
2011 02 16 19 05 5.6417E+00 -4.8580E+00 
2011 02 16 19 15 5.8780E+00 -4.8580E+00 
2011 02 16 19 25 6.4292E+00 -4.8580E+00 
2011 02 16 19 35 5.4055E+00 -4.8580E+00 
2011 02 16 19 45 5.0117E+00 -4.8580E+00 
2011 02 16 19 55 5.5630E+00 -4.8580E+00 
2011 02 16 20 05 5.8780E+00 -4.8580E+00 
2011 02 16 20 15 5.8780E+00 -9.7800E+00 
2011 02 16 20 25 5.7992E+00 -4.8580E+00 
2011 02 16 20 35 5.8780E+00 -1.4702E+01 
2011 02 16 20 45 5.5630E+00 -9.7800E+00 
2011 02 16 20 55 4.6967E+00 -9.7800E+00 
2011 02 16 21 05 5.1692E+00 -9.7800E+00 
2011 02 16 21 15 6.2717E+00 -4.8580E+00 
2011 02 16 21 25 7.1380E+00 -9.7800E+00 
2011 02 16 21 35 5.6417E+00 -9.7800E+00 
2011 02 16 21 45 5.4055E+00 -9.7800E+00 
2011 02 16 21 55 5.2480E+00 -4.8580E+00 
2011 02 16 22 05 5.6417E+00 -4.8580E+00 
2011 02 16 22 15 5.0905E+00 -9.7800E+00 
2011 02 16 22 25 4.8542E+00 -9.7800E+00 
2011 02 16 22 35 4.6967E+00 -9.7800E+00 
2011 02 16 22 45 3.8305E+00 -9.7800E+00 
2011 02 16 22 55 3.6730E+00 -9.7800E+00 
2011 02 16 23 05 3.9880E+00 -9.7800E+00 
2011 02 16 23 15 4.1455E+00 -9.7800E+00 
2011 02 16 23 25 4.1455E+00 -9.7800E+00 
2011 02 16 23 35 3.1217E+00 -4.8580E+00 
2011 02 16 23 45 3.9880E+00 -9.7800E+00 
2011 02 16 23 55 4.5392E+00 -4.8580E+00 
2011 02 17 00 05 3.6730E+00 -4.8580E+00 
2011 02 17 00 15 5.6417E+00 -1.4702E+01 
2011 02 17 00 25 3.9880E+00 -9.7800E+00 
2011 02 17 00 35 2.8067E+00 -9.7800E+00 
2011 02 17 00 45 2.1767E+00 -9.7800E+00 
2011 02 17 00 55 2.0980E+00 -9.7800E+00 
2011 02 17 01 05 1.8617E+00 -9.7800E+00 
2011 02 17 01 15 2.4130E+00 -9.7800E+00 
2011 02 17 01 25 3.9092E+00 -4.8580E+00 
2011 02 17 01 35 4.9330E+00 -9.7800E+00 
2011 02 17 01 45 4.3817E+00 -4.8580E+00 
2011 02 17 01 55 4.3030E+00 -9.7800E+00 
2011 02 17 02 05 4.9330E+00 -9.7800E+00 
2011 02 17 02 15 3.6730E+00 -1.4702E+01 
2011 02 17 02 25 3.4367E+00 -1.4702E+01 
2011 02 17 02 35 3.0430E+00 -4.8580E+00 
2011 02 17 02 45 3.5155E+00 6.4000E-02 
2011 02 17 02 55 3.3580E+00 -9.7800E+00 
2011 02 17 03 05 3.7517E+00 -9.7800E+00 
2011 02 17 03 15 3.4367E+00 -4.8580E+00 
2011 02 17 03 25 3.4367E+00 -1.4702E+01 
2011 02 17 03 35 3.1217E+00 -9.7800E+00 
2011 02 17 03 45 3.5155E+00 -4.8580E+00 
2011 02 17 03 55 3.3580E+00 -4.8580E+00 
2011 02 17 04 05 3.7517E+00 -4.8580E+00 
2011 02 17 04 15 3.5942E+00 -4.8580E+00 
2011 02 17 04 25 2.8855E+00 -9.7800E+00 
2011 02 17 04 35 3.4367E+00 -1.4702E+01 
2011 02 17 04 45 3.2005E+00 -1.4702E+01 
2011 02 17 04 55 3.8305E+00 6.4000E-02 
2011 02 17 05 05 4.1455E+00 -4.8580E+00 
2011 02 17 05 15 4.0667E+00 -9.7800E+00 
2011 02 17 05 25 3.4367E+00 -9.7800E+00 
2011 02 17 05 35 3.0430E+00 -9.7800E+00 
2011 02 17 05 45 3.1217E+00 6.4000E-02 
2011 02 17 05 55 2.8855E+00 -4.8580E+00 
2011 02 17 06 05 2.7280E+00 -1.4702E+01 
2011 02 17 06 15 3.2005E+00 6.4000E-02 
2011 02 17 06 25 4.3030E+00 -9.7800E+00 
2011 02 17 06 35 3.9092E+00 -9.7800E+00 
2011 02 17 06 45 3.7517E+00 -9.7800E+00 
2011 02 17 06 55 4.2242E+00 -4.8580E+00 
2011 02 17 07 05 3.9880E+00 -4.8580E+00 
2011 02 17 07 15 3.5942E+00 -4.8580E+00 
2011 02 17 07 25 3.5155E+00 -4.8580E+00 
2011 02 17 07 35 3.1217E+00 -4.8580E+00 
2011 02 17 07 45 2.7280E+00 -9.7800E+00 
2011 02 17 07 55 3.2005E+00 -4.8580E+00 
2011 02 17 08 05 3.5155E+00 -4.8580E+00 
2011 02 17 08 15 3.5942E+00 -9.7800E+00 
2011 02 17 08 25 3.2005E+00 -4.8580E+00 
2011 02 17 08 35 3.3580E+00 -4.8580E+00 
2011 02 17 08 45 6.1142E+00 9.9080E+00 
2011 02 17 08 55 3.5155E+00 2.4674E+01 
2011 02 17 09 05 3.6730E+00 2.4674E+01 
2011 02 17 09 15 3.9880E+00 2.4674E+01 
2011 02 17 09 25 3.8305E+00 2.4674E+01 
2011 02 17 09 35 3.8305E+00 3.9440E+01 
2011 02 17 09 45 4.4605E+00 4.4362E+01 
2011 02 17 09 55 4.2242E+00 4.9284E+01 
2011 02 17 10 05 3.3580E+00 9.3582E+01 
2011 02 17 10 15 3.5942E+00 1.1327E+02 
2011 02 17 10 25 3.5942E+00 1.0835E+02 
2011 02 17 10 35 3.7517E+00 1.4772E+02 
2011 02 17 10 45 3.3580E+00 1.5757E+02 
2011 02 17 10 55 3.5942E+00 1.6249E+02 
2011 02 17 11 05 3.2792E+00 1.7726E+02 
2011 02 17 11 15 3.0430E+00 1.9202E+02 
2011 02 17 11 25 3.7517E+00 2.1171E+02 
2011 02 17 11 35 4.1455E+00 2.0187E+02 
2011 02 17 11 45 4.6180E+00 2.1171E+02 
2011 02 17 11 55 4.6180E+00 2.0187E+02 
2011 02 17 12 05 4.2242E+00 2.2648E+02 
2011 02 17 12 15 3.9092E+00 2.2648E+02 
2011 02 17 12 25 4.3030E+00 2.3140E+02 
2011 02 17 12 35 5.4055E+00 3.1507E+02 
2011 02 17 12 45 4.7755E+00 2.7077E+02 
2011 02 17 12 55 4.3817E+00 1.8218E+02 
2011 02 17 13 05 4.3030E+00 9.3582E+01 
2011 02 17 13 15 4.6180E+00 1.4280E+02 
2011 02 17 13 25 5.1692E+00 1.7726E+02 
2011 02 17 13 35 4.3030E+00 1.2804E+02 
2011 02 17 13 45 4.7755E+00 9.3582E+01 
2011 02 17 13 55 4.6967E+00 1.4280E+02 
2011 02 17 14 05 4.3817E+00 1.6249E+02 
2011 02 17 14 15 4.5392E+00 1.6249E+02 
2011 02 17 14 25 4.5392E+00 9.3582E+01 
2011 02 17 14 35 4.4605E+00 9.8504E+01 
2011 02 17 14 45 5.0905E+00 9.3582E+01 
